"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PNO1",-2.4571349070708,1.34557387768163,-241.916240087074,1.19124703585907e-67,1.09932982630204e-65,144.972858427204
"CDC27",-2.4560761806509,1.34499409892788,-219.156005444211,7.52061391984403e-66,2.86819331892011e-64,140.867537211904
"CLIP3",-2.44463024024216,1.33872608394214,-233.8915357857,4.90522040634677e-67,3.36390115022404e-65,143.574186820325
"MTAP",-2.43998634932273,1.34422187095588,-160.324295890912,3.70795579734008e-60,3.1107709972073e-59,127.745143901868
"NR2F1",-2.43844725429073,1.33656221943098,-320.83385333398,8.52621814354875e-73,4.3673754627672e-69,156.525539587573
"FCGR2B",-2.42865624058561,1.32997841746355,-185.069413342638,9.02840511607092e-63,1.30789395819051e-61,133.791646903506
"CDKN2AIP",-2.4249503573495,1.34864157423284,-96.4047637253699,6.57727857728384e-51,1.77171738252961e-50,106.164455099542
"MAF1",-2.42233874195564,1.32651883488047,-188.216406986492,4.45167554287082e-63,7.11031510319644e-62,134.499874917548
"AP1S3",-2.41987387256858,1.33423169678319,-192.349843979726,1.79007007910523e-63,3.23207097616223e-62,135.411584229519
"GNPNAT1",-2.41942076887211,1.32492089723949,-157.950459372568,6.9293484045733e-60,5.50445051266583e-59,127.115140335973
"DPYSL3",-2.41853318895691,1.32443484157164,-247.117612296136,4.87957295438256e-68,5.36394232853083e-66,145.853177592905
"SDHB",-2.41719482459719,1.3237019277556,-182.698920429835,1.55019510972483e-62,2.09164412368106e-61,133.24984709861
"CDKN2AIPNL",-2.41435750093294,1.32324065400632,-56.7939545552991,2.4603090118996e-41,4.41874335991097e-41,83.6835546709469
"DIS3L2",-2.41375820911315,1.32246130847422,-92.9354405944421,3.04285097902079e-50,7.8297112110776e-50,104.605296046423
"HILPDA",-2.41232130554194,1.32103309589202,-233.25853280682,5.49586867046953e-67,3.69476291325258e-65,143.461685671762
"AKT3",-2.41025497428249,1.31990153353565,-168.55987664634,4.54089121627556e-61,4.54393063476035e-60,129.858677465314
"ERLEC1",-2.41014337423474,1.31984041922379,-314.215715249537,2.04485394600003e-72,4.3673754627672e-69,155.683866745569
"ORMDL2",-2.40903006796834,1.31923075150647,-51.1594138625099,1.86019675447299e-39,3.19875103282393e-39,79.2647068985591
"TRAPPC10",-2.40681666572844,1.31801865027986,-231.667484726891,7.32386496979037e-67,4.60049501253639e-65,143.17747293578
"PPT1",-2.40373258584996,1.31632974939403,-168.900609382834,4.17227304231972e-61,4.19754252911708e-60,129.943811609414
"ASPHD1",-2.4002909924558,1.32693100170514,-151.876194470492,3.58530511310295e-59,2.44526968252231e-58,125.457700337127
"TSC22D1",-2.39809559690744,1.31324282687788,-117.08668133552,1.93662682992895e-54,6.95640824301723e-54,114.427989017761
"SLC35C2",-2.39691789208704,1.31259789328576,-43.4158550377616,1.6130481589583e-36,2.58025572185176e-36,72.3513433432258
"SRGN",-2.39306868714582,1.31048999534176,-111.831276818386,1.32369506052831e-53,4.38591337652885e-53,112.476575434088
"RNF8",-2.39122762548718,1.36412851564248,-68.7157138454935,8.97252086068153e-45,1.78661676701104e-44,91.7662026210727
"TUBB2A",-2.39119879282208,1.31021066959896,-142.426703844594,5.29197095934625e-58,2.9809708305285e-57,122.739221017541
"C6orf89",-2.39050611590049,1.30908668251694,-209.421372458698,5.05798408614853e-65,1.42136958811881e-63,138.971614953356
"EPRS",-2.38779373861037,1.30807070843072,-253.294431657625,1.73187119994389e-68,2.48956484991934e-66,146.873108216951
"HDDC2",-2.38754976618216,1.30797469873317,-224.579954813706,2.69676911204167e-66,1.34400701239087e-64,141.885679024383
"NEK1",-2.38459522505143,1.30584976609959,-136.762965798538,2.89707955419502e-57,1.46421025474021e-56,121.020037429956
"STX8",-2.38049155844479,1.30360252010072,-273.14251527394,7.30715396815353e-70,2.46629844493956e-67,149.977363548089
"EEF1E1",-2.37871352958524,1.30262883763001,-120.806515548948,5.2290003713229e-55,1.98208812249689e-54,115.756424088834
"SYMPK",-2.37839176453174,1.30245263295786,-241.66899207711,1.24346631269819e-67,1.13352569358768e-65,144.930508831097
"GJA1",-2.37761560142192,1.30292265231776,-292.450749621433,4.15879840366154e-71,2.82609255157909e-68,152.769946497284
"MVB12A",-2.37687375452833,1.30162134176551,-149.220513149804,7.50930260887277e-59,4.84314383100293e-58,124.711585126128
"RPA1",-2.37461066018343,1.30618833215913,-157.611915593303,7.58143829804959e-60,5.98429263758402e-59,127.024500241752
"NRAS",-2.37348982619856,1.29976823815636,-123.042350316161,2.42638327318706e-55,9.55596152111342e-55,116.535106940169
"IDH3G",-2.37265465341121,1.29931088162995,-226.123756901589,2.02316193535129e-66,1.10387850122269e-64,142.170709993256
"ECHDC1",-2.37216195820076,1.29904107234804,-310.380979791112,3.42346597874337e-72,4.3673754627672e-69,155.18705952192
"GSTA4",-2.37113957714458,1.29848119700774,-239.928846991008,1.68387307579924e-67,1.41426418444936e-65,144.631132589129
"TMOD3",-2.36912622345996,1.29737864618045,-168.038961278309,5.17007016264563e-61,5.11871184977167e-60,129.728179522882
"USP11",-2.3672743768934,1.29636453972734,-160.262018033819,3.76883880300407e-60,3.15123826090105e-59,127.728738567934
"TP53",-2.36633407524281,1.29584961263297,-171.355000133371,2.27868962253876e-61,2.44028723903685e-60,130.551863857339
"CLN5",-2.3661013919598,1.29572219083513,-94.0978347931227,1.81005831890122e-50,4.73083424258274e-50,105.134094381444
"LILRB4",-2.36596150670888,1.29564558700724,-255.601704489569,1.18380160119185e-68,1.80590142222634e-66,147.247240771141
"AGPAT1",-2.36520364665151,1.2952305684044,-221.756877267203,4.58474463611576e-66,1.96254631477039e-64,141.359042986431
"BZW1",-2.36511421211571,1.29518159234908,-49.2117095205366,9.24606911641594e-39,1.56615378756422e-38,77.6262843922907
"RND3",-2.36479497441661,1.29628521132809,-235.527629228377,3.66141980379053e-67,2.68324637581708e-65,143.863466582461
"TNFSF4",-2.36450847929336,1.29484988151779,-217.426265976409,1.04861232081716e-65,3.76845052793666e-64,140.537227743101
"NPM3",-2.36382534867341,1.29569793657211,-73.6345351859395,5.0401061858624e-46,1.05236854020451e-45,94.704023173139
"BTN3A3",-2.3637447848272,1.29443166788156,-287.578129256612,8.4174086696533e-71,5.24334415047154e-68,152.084709675899
"FANCA",-2.36368863585608,1.29440091963547,-186.487523008344,6.55526681798319e-63,9.95947550089926e-62,134.112330586037
"TRPM6",-2.36268233266287,1.29384984883919,-188.142752101099,4.52534938922676e-63,7.17185679643403e-62,134.483440268782
"LIN7C",-2.36217453217683,1.3100917492876,-124.52973418995,1.46706050069107e-55,5.91173975345864e-55,117.045221439513
"KMT2A",-2.36152893434678,1.29321822595181,-97.41728839809,4.24977567254901e-51,1.15390748827838e-50,106.608904072438
"PCMTD1",-2.36041078389003,1.29260590546359,-259.332675783256,6.44480486076618e-69,1.17387411196855e-66,147.844589331037
"CLNS1A",-2.35993643863032,1.29234614496422,-316.313949179964,1.54652541389071e-72,4.3673754627672e-69,155.952844671808
"AVEN",-2.35982162373072,1.33587830666277,-72.5133332655839,9.55171417608728e-46,1.97398571927709e-45,94.0518492330959
