"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MTERF3",-2.30727486035807,1.68925480847645,-309.550595659723,2.47205748138041e-92,5.98964465022637e-91,201.33495567444
"TP73-AS1",-2.28483585584248,1.67282625159896,-194.598064975901,4.84278905619312e-81,5.70335435886159e-80,175.575803768287
"CEP89",-2.27112145385807,1.66278535014609,-167.638150406412,2.04254676445476e-77,2.11448945294244e-76,167.200674018827
"TNFRSF10C",-2.24831326602642,1.64608649834077,-299.529897210013,1.56265656771623e-91,3.45214326724239e-90,199.531601624565
"FPR1",-2.24247427242288,1.64181152088104,-69.3739942983562,4.7753739841024e-56,1.91809436319265e-55,117.413780000795
"ERG",-2.24096396952914,1.64070576340526,-283.691867771829,3.27954127596718e-90,6.48236813612226e-89,196.544945734882
"SOS1",-2.22261763357466,1.62727362458144,-120.12411346735,2.52882837578993e-69,1.98777672329534e-68,148.404628859944
"ELOVL7",-2.21275823889591,1.62005513919165,-202.791339429631,4.81154814836753e-82,5.92460209161466e-81,177.885911857285
"SRR",-2.21032685571168,1.61827501936034,-204.744182954769,2.81341281824435e-82,3.52851032492242e-81,178.422303684901
"PREP",-2.21032200521388,1.61827146810302,-189.321336248958,2.25672349638936e-80,2.59446442782178e-79,174.034350449293
"IPO5",-2.20949685789313,1.61766734238604,-87.1220790882749,1.52310844255499e-61,8.18458908717943e-61,130.258388472723
"SLC25A39",-2.19899781969688,1.60998054656379,-58.1649602878515,8.16648735309626e-52,2.52772227595837e-51,107.513282435709
"LINC00493",-2.19763032567339,1.6089793455823,-250.475794396262,3.51260179333462e-87,5.6806670150579e-86,189.659608794971
"CHST7",-2.193269976947,1.60578694740763,-245.763276791427,1.01788811385986e-86,1.60021480225411e-85,188.605203370085
"NXPE3",-2.19186401997348,1.60475758605201,-81.7958703814342,5.09331500580664e-60,2.49679546332508e-59,126.697743145455
"SERP2",-2.18803258135825,1.60195242563729,-158.040339805808,5.53074231361773e-76,5.41852435363128e-75,163.881941600215
"ZFHX3",-2.18371963321626,1.59879473146191,-182.135833712849,1.96849999836128e-79,2.17791489180397e-78,171.862761291728
"CHPT1",-2.1749577394427,1.59237977352055,-59.4830595992388,2.37110118926059e-52,7.56782060406118e-52,108.769734192195
"CXCR4",-2.16674809357489,1.58636913993876,-173.404976254552,3.07735721711396e-78,3.26064808584488e-77,169.102762747054
"CFP",-2.16306410824869,1.58367193639636,-83.6061180312823,1.50747009802727e-60,7.69094178314291e-60,127.93304128178
"TBC1D10C",-2.1600396195718,1.58145757861507,-131.90159983921,1.35951843101348e-71,1.15023086278487e-70,153.686396504074
"DIAPH3",-2.15238297727911,1.57585182265078,-71.9195368462999,6.47339545963897e-57,2.74186424230322e-56,119.442891526842
"CCDC13",-2.15197924964418,1.57555623634663,-251.790356177822,2.61987884036506e-87,4.2882278355612e-86,189.950018183537
"BAG4",-2.14856713059193,1.57305807775481,-182.243381116407,1.90451999239942e-79,2.11058281124919e-78,171.895907808656
"TTC7B",-2.1473631865908,1.57217661875398,-96.173320131331,6.19043469360365e-64,3.76324986769431e-63,135.840742306977
"IGSF6",-2.14557485745426,1.57086730635044,-214.191257401997,2.2503416152167e-83,2.99454907851671e-82,180.944578946822
"LGALS3",-2.14348885559884,1.56934005499201,-172.284941511695,4.42255756618848e-78,4.65677401050376e-77,168.738445094028
